year,city,region,expend,amount
2008,秋田市,北海道・東北,その他の消費支出,788915 
2008,盛岡市,北海道・東北,その他の消費支出,670168 
2008,青森市,北海道・東北,その他の消費支出,564732 
2008,仙台市,北海道・東北,その他の消費支出,690624 
2008,福島市,北海道・東北,その他の消費支出,956169 
2008,さいたま市,関東甲信越,家具・家事用品,139946 
2008,宇都宮市,関東甲信越,家具・家事用品,130370 
2008,横浜市,関東甲信越,家具・家事用品,135701 
2008,甲府市,関東甲信越,家具・家事用品,127095 
2008,新潟市,関東甲信越,家具・家事用品,97750 
2008,水戸市,関東甲信越,家具・家事用品,123584 
2008,千葉市,関東甲信越,家具・家事用品,119409 
2008,前橋市,関東甲信越,家具・家事用品,114274 
2008,長野市,関東甲信越,家具・家事用品,120307 
2008,東京都区部,関東甲信越,家具・家事用品,124578 
2008,京都市,近畿,家具・家事用品,100073 
2008,神戸市,近畿,家具・家事用品,136601 
2008,大阪市,近畿,家具・家事用品,109461 
2008,大津市,近畿,家具・家事用品,120848 
2008,奈良市,近畿,家具・家事用品,131702 
2008,和歌山市,近畿,家具・家事用品,109438 
2008,宮崎市,九州・沖縄,家具・家事用品,117451 
2008,熊本市,九州・沖縄,家具・家事用品,116515 
2008,佐賀市,九州・沖縄,家具・家事用品,104823 
2008,鹿児島市,九州・沖縄,家具・家事用品,112170 
2008,大分市,九州・沖縄,家具・家事用品,139259 
2008,長崎市,九州・沖縄,家具・家事用品,119618 
2008,那覇市,九州・沖縄,家具・家事用品,88727 
2008,福岡市,九州・沖縄,家具・家事用品,116105 
2008,岡山市,中国・四国,家具・家事用品,140425 
2008,広島市,中国・四国,家具・家事用品,126330 
2008,高松市,中国・四国,家具・家事用品,135830 
2008,高知市,中国・四国,家具・家事用品,122489 
2008,山口市,中国・四国,家具・家事用品,133771 
2008,松江市,中国・四国,家具・家事用品,136160 
2008,松山市,中国・四国,家具・家事用品,120209 
2008,鳥取市,中国・四国,家具・家事用品,113539 
2008,徳島市,中国・四国,家具・家事用品,136211 
2008,岐阜市,中部・北陸,家具・家事用品,118752 
2008,金沢市,中部・北陸,家具・家事用品,125109 
2008,静岡市,中部・北陸,家具・家事用品,133339 
2008,津市,中部・北陸,家具・家事用品,143177 
2008,富山市,中部・北陸,家具・家事用品,111099 
2008,福井市,中部・北陸,家具・家事用品,116056 
2008,名古屋市,中部・北陸,家具・家事用品,109738 
2008,札幌市,北海道・東北,家具・家事用品,108849 
2008,山形市,北海道・東北,家具・家事用品,136441 
2008,秋田市,北海道・東北,家具・家事用品,117639 
2008,盛岡市,北海道・東北,家具・家事用品,101995 
2008,青森市,北海道・東北,家具・家事用品,111276 
2008,仙台市,北海道・東北,家具・家事用品,107208 
2008,福島市,北海道・東北,家具・家事用品,114639 
2008,さいたま市,関東甲信越,教育,239584 
2008,宇都宮市,関東甲信越,教育,111975 
2008,横浜市,関東甲信越,教育,160494 
2008,甲府市,関東甲信越,教育,156690 
2008,新潟市,関東甲信越,教育,148116 
2008,水戸市,関東甲信越,教育,147006 
2008,千葉市,関東甲信越,教育,167220 
2008,前橋市,関東甲信越,教育,65888 
2008,長野市,関東甲信越,教育,127205 
2008,東京都区部,関東甲信越,教育,229607 
2008,京都市,近畿,教育,162255 
2008,神戸市,近畿,教育,130651 
2008,大阪市,近畿,教育,157639 
2008,大津市,近畿,教育,185166 
2008,奈良市,近畿,教育,206895 
2008,和歌山市,近畿,教育,116282 
2008,宮崎市,九州・沖縄,教育,101128 
2008,熊本市,九州・沖縄,教育,159498 
2008,佐賀市,九州・沖縄,教育,175788 
2008,鹿児島市,九州・沖縄,教育,187571 
2008,大分市,九州・沖縄,教育,158773 
2008,長崎市,九州・沖縄,教育,109073 
2008,那覇市,九州・沖縄,教育,125109 
2008,福岡市,九州・沖縄,教育,191159 
2008,岡山市,中国・四国,教育,125251 
2008,広島市,中国・四国,教育,171298 
2008,高松市,中国・四国,教育,144021 
2008,高知市,中国・四国,教育,130722 
2008,山口市,中国・四国,教育,156745 
2008,松江市,中国・四国,教育,90979 
2008,松山市,中国・四国,教育,106127 
2008,鳥取市,中国・四国,教育,118195 
2008,徳島市,中国・四国,教育,137570 
2008,岐阜市,中部・北陸,教育,225282 
2008,金沢市,中部・北陸,教育,123453 
2008,静岡市,中部・北陸,教育,142031 
2008,津市,中部・北陸,教育,151879 
2008,富山市,中部・北陸,教育,119400 
2008,福井市,中部・北陸,教育,131336 
2008,名古屋市,中部・北陸,教育,187144 
2008,札幌市,北海道・東北,教育,129450 
2008,山形市,北海道・東北,教育,170020 
2008,秋田市,北海道・東北,教育,148525 
2008,盛岡市,北海道・東北,教育,97722 
2008,青森市,北海道・東北,教育,115122 
2008,仙台市,北海道・東北,教育,185839 
2008,福島市,北海道・東北,教育,155085 
2008,さいたま市,関東甲信越,教養娯楽,516198 
2008,宇都宮市,関東甲信越,教養娯楽,485502 
2008,横浜市,関東甲信越,教養娯楽,473932 
2008,甲府市,関東甲信越,教養娯楽,366569 
2008,新潟市,関東甲信越,教養娯楽,409838 
2008,水戸市,関東甲信越,教養娯楽,419064 
2008,千葉市,関東甲信越,教養娯楽,481334 
2008,前橋市,関東甲信越,教養娯楽,347229 
2008,長野市,関東甲信越,教養娯楽,369899 
2008,東京都区部,関東甲信越,教養娯楽,467042 
2008,京都市,近畿,教養娯楽,356336 
2008,神戸市,近畿,教養娯楽,437093 
2008,大阪市,近畿,教養娯楽,382393 
2008,大津市,近畿,教養娯楽,442378 
2008,奈良市,近畿,教養娯楽,532787 
2008,和歌山市,近畿,教養娯楽,337426 
2008,宮崎市,九州・沖縄,教養娯楽,348668 
2008,熊本市,九州・沖縄,教養娯楽,345948 
2008,佐賀市,九州・沖縄,教養娯楽,340323 
2008,鹿児島市,九州・沖縄,教養娯楽,342298 
2008,大分市,九州・沖縄,教養娯楽,332215 
2008,長崎市,九州・沖縄,教養娯楽,317451 
2008,那覇市,九州・沖縄,教養娯楽,254543 
2008,福岡市,九州・沖縄,教養娯楽,388934 
2008,岡山市,中国・四国,教養娯楽,382757 
2008,広島市,中国・四国,教養娯楽,405516 
2008,高松市,中国・四国,教養娯楽,419820 
2008,高知市,中国・四国,教養娯楽,332188 
2008,山口市,中国・四国,教養娯楽,398453 
2008,松江市,中国・四国,教養娯楽,346317 
2008,松山市,中国・四国,教養娯楽,322456 
2008,鳥取市,中国・四国,教養娯楽,325680 
2008,徳島市,中国・四国,教養娯楽,418670 
2008,岐阜市,中部・北陸,教養娯楽,414296 
2008,金沢市,中部・北陸,教養娯楽,373388 
2008,静岡市,中部・北陸,教養娯楽,366314 
2008,津市,中部・北陸,教養娯楽,474134 
2008,富山市,中部・北陸,教養娯楽,384423 
2008,福井市,中部・北陸,教養娯楽,354930 
2008,名古屋市,中部・北陸,教養娯楽,381277 
2008,札幌市,北海道・東北,教養娯楽,373614 
2008,山形市,北海道・東北,教養娯楽,395300 
2008,秋田市,北海道・東北,教養娯楽,350201 
2008,盛岡市,北海道・東北,教養娯楽,354164 
2008,青森市,北海道・東北,教養娯楽,294376 
2008,仙台市,北海道・東北,教養娯楽,368358 
2008,福島市,北海道・東北,教養娯楽,423557 
2008,さいたま市,関東甲信越,交通,99548 
2008,宇都宮市,関東甲信越,交通,82274 
2008,横浜市,関東甲信越,交通,124521 
2008,甲府市,関東甲信越,交通,47696 
2008,新潟市,関東甲信越,交通,64503 
2008,水戸市,関東甲信越,交通,52400 
2008,千葉市,関東甲信越,交通,105821 
2008,前橋市,関東甲信越,交通,45120 
2008,長野市,関東甲信越,交通,58299 
2008,東京都区部,関東甲信越,交通,105752 
2008,京都市,近畿,交通,62275 
2008,神戸市,近畿,交通,105859 
2008,大阪市,近畿,交通,67048 
2008,大津市,近畿,交通,91929 
2008,奈良市,近畿,交通,125629 
2008,和歌山市,近畿,交通,47340 
2008,宮崎市,九州・沖縄,交通,50075 
2008,熊本市,九州・沖縄,交通,41546 
2008,佐賀市,九州・沖縄,交通,34298 
2008,鹿児島市,九州・沖縄,交通,66090 
2008,大分市,九州・沖縄,交通,40951 
2008,長崎市,九州・沖縄,交通,70932 
2008,那覇市,九州・沖縄,交通,45871 
2008,福岡市,九州・沖縄,交通,81831 
2008,岡山市,中国・四国,交通,62787 
2008,広島市,中国・四国,交通,93462 
2008,高松市,中国・四国,交通,52863 
2008,高知市,中国・四国,交通,52126 
2008,山口市,中国・四国,交通,50252 
2008,松江市,中国・四国,交通,40862 
2008,松山市,中国・四国,交通,45429 
2008,鳥取市,中国・四国,交通,35619 
2008,徳島市,中国・四国,交通,47406 
2008,岐阜市,中部・北陸,交通,60198 
2008,金沢市,中部・北陸,交通,60576 
2008,静岡市,中部・北陸,交通,72422 
2008,津市,中部・北陸,交通,51572 
2008,富山市,中部・北陸,交通,51481 
2008,福井市,中部・北陸,交通,39222 
2008,名古屋市,中部・北陸,交通,70832 
2008,札幌市,北海道・東北,交通,78969 
2008,山形市,北海道・東北,交通,53994 
2008,秋田市,北海道・東北,交通,34919 
2008,盛岡市,北海道・東北,交通,79634 
2008,青森市,北海道・東北,交通,46841 
2008,仙台市,北海道・東北,交通,72446 
2008,福島市,北海道・東北,交通,69347 
2008,さいたま市,関東甲信越,光熱・水道,302586 
2008,宇都宮市,関東甲信越,光熱・水道,301908 
2008,横浜市,関東甲信越,光熱・水道,276902 
2008,甲府市,関東甲信越,光熱・水道,286090 
2008,新潟市,関東甲信越,光熱・水道,303393 
2008,水戸市,関東甲信越,光熱・水道,262768 
2008,千葉市,関東甲信越,光熱・水道,243086 
2008,前橋市,関東甲信越,光熱・水道,240006 
2008,長野市,関東甲信越,光熱・水道,289737 
2008,東京都区部,関東甲信越,光熱・水道,266688 
2008,京都市,近畿,光熱・水道,259266 
2008,神戸市,近畿,光熱・水道,237831 
2008,大阪市,近畿,光熱・水道,251586 
2008,大津市,近畿,光熱・水道,262541 
2008,奈良市,近畿,光熱・水道,272167 
2008,和歌山市,近畿,光熱・水道,266652 
2008,宮崎市,九州・沖縄,光熱・水道,216625 
2008,熊本市,九州・沖縄,光熱・水道,260188 
2008,佐賀市,九州・沖縄,光熱・水道,271026 
2008,鹿児島市,九州・沖縄,光熱・水道,236042 
2008,大分市,九州・沖縄,光熱・水道,228913 
2008,長崎市,九州・沖縄,光熱・水道,266554 
2008,那覇市,九州・沖縄,光熱・水道,251036 
2008,福岡市,九州・沖縄,光熱・水道,245335 
2008,岡山市,中国・四国,光熱・水道,267041 
2008,広島市,中国・四国,光熱・水道,265355 
2008,高松市,中国・四国,光熱・水道,266082 
2008,高知市,中国・四国,光熱・水道,270405 
2008,山口市,中国・四国,光熱・水道,272618 
2008,松江市,中国・四国,光熱・水道,290746 
2008,松山市,中国・四国,光熱・水道,254834 
2008,鳥取市,中国・四国,光熱・水道,267464 
2008,徳島市,中国・四国,光熱・水道,257185 
2008,岐阜市,中部・北陸,光熱・水道,296480 
2008,金沢市,中部・北陸,光熱・水道,291736 
2008,静岡市,中部・北陸,光熱・水道,266671 
2008,津市,中部・北陸,光熱・水道,252923 
2008,富山市,中部・北陸,光熱・水道,318173 
2008,福井市,中部・北陸,光熱・水道,298870 
2008,名古屋市,中部・北陸,光熱・水道,268183 
2008,札幌市,北海道・東北,光熱・水道,307849 
2008,山形市,北海道・東北,光熱・水道,356519 
2008,秋田市,北海道・東北,光熱・水道,317345 
2008,盛岡市,北海道・東北,光熱・水道,321271 
2008,青森市,北海道・東北,光熱・水道,334276 
2008,仙台市,北海道・東北,光熱・水道,274656 
2008,福島市,北海道・東北,光熱・水道,321485 
2008,さいたま市,関東甲信越,住居,247030 
2008,宇都宮市,関東甲信越,住居,352043 
2008,横浜市,関東甲信越,住居,204741 
2008,甲府市,関東甲信越,住居,141075 
2008,新潟市,関東甲信越,住居,141207 
2008,水戸市,関東甲信越,住居,299201 
2008,千葉市,関東甲信越,住居,177071 
2008,前橋市,関東甲信越,住居,294102 
2008,長野市,関東甲信越,住居,179520 
2008,東京都区部,関東甲信越,住居,282618 
2008,京都市,近畿,住居,141340 
2008,神戸市,近畿,住居,160686 
2008,大阪市,近畿,住居,285849 
2008,大津市,近畿,住居,147936 
2008,奈良市,近畿,住居,209669 
2008,和歌山市,近畿,住居,175637 
2008,宮崎市,九州・沖縄,住居,191486 
2008,熊本市,九州・沖縄,住居,281609 
2008,佐賀市,九州・沖縄,住居,273780 
2008,鹿児島市,九州・沖縄,住居,271950 
2008,大分市,九州・沖縄,住居,235298 
2008,長崎市,九州・沖縄,住居,239873 
2008,那覇市,九州・沖縄,住居,335877 
2008,福岡市,九州・沖縄,住居,311035 
2008,岡山市,中国・四国,住居,198592 
2008,広島市,中国・四国,住居,217688 
2008,高松市,中国・四国,住居,215988 
2008,高知市,中国・四国,住居,271284 
2008,山口市,中国・四国,住居,207649 
2008,松江市,中国・四国,住居,216966 
2008,松山市,中国・四国,住居,217839 
2008,鳥取市,中国・四国,住居,274291 
2008,徳島市,中国・四国,住居,186178 
2008,岐阜市,中部・北陸,住居,142867 
2008,金沢市,中部・北陸,住居,233282 
2008,静岡市,中部・北陸,住居,242069 
2008,津市,中部・北陸,住居,143455 
2008,富山市,中部・北陸,住居,239985 
2008,福井市,中部・北陸,住居,175933 
2008,名古屋市,中部・北陸,住居,181968 
2008,札幌市,北海道・東北,住居,284750 
2008,山形市,北海道・東北,住居,263914 
2008,秋田市,北海道・東北,住居,219600 
2008,盛岡市,北海道・東北,住居,204803 
2008,青森市,北海道・東北,住居,187729 
2008,仙台市,北海道・東北,住居,213094 
2008,福島市,北海道・東北,住居,181866 
2008,さいたま市,関東甲信越,食料,1040478 
2008,宇都宮市,関東甲信越,食料,958904 
2008,横浜市,関東甲信越,食料,1009950 
2008,甲府市,関東甲信越,食料,913304 
2008,新潟市,関東甲信越,食料,960430 
2008,水戸市,関東甲信越,食料,865817 
2008,千葉市,関東甲信越,食料,924827 
2008,前橋市,関東甲信越,食料,872604 
2008,長野市,関東甲信越,食料,879363 
2008,東京都区部,関東甲信越,食料,1014536 
2008,京都市,近畿,食料,971712 
2008,神戸市,近畿,食料,981040 
2008,大阪市,近畿,食料,967674 
2008,大津市,近畿,食料,982372 
2008,奈良市,近畿,食料,975823 
2008,和歌山市,近畿,食料,910853 
2008,宮崎市,九州・沖縄,食料,797508 
2008,熊本市,九州・沖縄,食料,856342 
2008,佐賀市,九州・沖縄,食料,816066 
2008,鹿児島市,九州・沖縄,食料,826479 
2008,大分市,九州・沖縄,食料,856110 
2008,長崎市,九州・沖縄,食料,878008 
2008,那覇市,九州・沖縄,食料,732325 
2008,福岡市,九州・沖縄,食料,864310 
2008,岡山市,中国・四国,食料,836783 
2008,広島市,中国・四国,食料,942713 
2008,高松市,中国・四国,食料,880442 
2008,高知市,中国・四国,食料,880344 
2008,山口市,中国・四国,食料,879797 
2008,松江市,中国・四国,食料,924864 
2008,松山市,中国・四国,食料,827081 
2008,鳥取市,中国・四国,食料,875266 
2008,徳島市,中国・四国,食料,870371 
2008,岐阜市,中部・北陸,食料,904654 
2008,金沢市,中部・北陸,食料,976298 
2008,静岡市,中部・北陸,食料,891458 
2008,津市,中部・北陸,食料,859510 
2008,富山市,中部・北陸,食料,957041 
2008,福井市,中部・北陸,食料,939741 
2008,名古屋市,中部・北陸,食料,966100 
2008,札幌市,北海道・東北,食料,840034 
2008,山形市,北海道・東北,食料,985540 
2008,秋田市,北海道・東北,食料,906765 
2008,盛岡市,北海道・東北,食料,892676 
2008,青森市,北海道・東北,食料,870424 
2008,仙台市,北海道・東北,食料,906383 
2008,福島市,北海道・東北,食料,898442 
2008,さいたま市,関東甲信越,貯蓄,2293000 
2008,宇都宮市,関東甲信越,貯蓄,1614000 
2008,横浜市,関東甲信越,貯蓄,2342000 
2008,甲府市,関東甲信越,貯蓄,1523000 
2008,新潟市,関東甲信越,貯蓄,1562000 
2008,水戸市,関東甲信越,貯蓄,1355000 
2008,千葉市,関東甲信越,貯蓄,1832000 
2008,前橋市,関東甲信越,貯蓄,1693000 
2008,長野市,関東甲信越,貯蓄,1726000 
2008,東京都区部,関東甲信越,貯蓄,2118000 
2008,京都市,近畿,貯蓄,1764000 
2008,神戸市,近畿,貯蓄,2158000 
2008,大阪市,近畿,貯蓄,1863000 
2008,大津市,近畿,貯蓄,1802000 
2008,奈良市,近畿,貯蓄,2389000 
2008,和歌山市,近畿,貯蓄,1801000 
2008,宮崎市,九州・沖縄,貯蓄,1270000 
2008,熊本市,九州・沖縄,貯蓄,1285000 
2008,佐賀市,九州・沖縄,貯蓄,1049000 
2008,鹿児島市,九州・沖縄,貯蓄,1160000 
2008,大分市,九州・沖縄,貯蓄,1135000 
2008,長崎市,九州・沖縄,貯蓄,1207000 
2008,那覇市,九州・沖縄,貯蓄,814000 
2008,福岡市,九州・沖縄,貯蓄,1474000 
2008,岡山市,中国・四国,貯蓄,1570000 
2008,広島市,中国・四国,貯蓄,1348000 
2008,高松市,中国・四国,貯蓄,1738000 
2008,高知市,中国・四国,貯蓄,1571000 
2008,山口市,中国・四国,貯蓄,1520000 
2008,松江市,中国・四国,貯蓄,1539000 
2008,松山市,中国・四国,貯蓄,1583000 
2008,鳥取市,中国・四国,貯蓄,1666000 
2008,徳島市,中国・四国,貯蓄,2147000 
2008,岐阜市,中部・北陸,貯蓄,1768000 
2008,金沢市,中部・北陸,貯蓄,1894000 
2008,静岡市,中部・北陸,貯蓄,1658000 
2008,津市,中部・北陸,貯蓄,1766000 
2008,富山市,中部・北陸,貯蓄,2099000 
2008,福井市,中部・北陸,貯蓄,1824000 
2008,名古屋市,中部・北陸,貯蓄,1907000 
2008,札幌市,北海道・東北,貯蓄,1185000 
2008,山形市,北海道・東北,貯蓄,1450000 
2008,秋田市,北海道・東北,貯蓄,1185000 
2008,盛岡市,北海道・東北,貯蓄,1644000 
2008,青森市,北海道・東北,貯蓄,1133000 
2008,仙台市,北海道・東北,貯蓄,1266000 
2008,福島市,北海道・東北,貯蓄,1404000 
2008,さいたま市,関東甲信越,通信,142333 
2008,宇都宮市,関東甲信越,通信,158433 
2008,横浜市,関東甲信越,通信,134657 
2008,甲府市,関東甲信越,通信,142840 
2008,新潟市,関東甲信越,通信,142615 
2008,水戸市,関東甲信越,通信,154512 
2008,千葉市,関東甲信越,通信,129400 
2008,前橋市,関東甲信越,通信,118419 
2008,長野市,関東甲信越,通信,152867 
2008,東京都区部,関東甲信越,通信,130396 
2008,京都市,近畿,通信,124861 
2008,神戸市,近畿,通信,118591 
2008,大阪市,近畿,通信,136664 
2008,大津市,近畿,通信,141239 
2008,奈良市,近畿,通信,136323 
2008,和歌山市,近畿,通信,119778 
2008,宮崎市,九州・沖縄,通信,131520 
2008,熊本市,九州・沖縄,通信,138020 
2008,佐賀市,九州・沖縄,通信,159944 
2008,鹿児島市,九州・沖縄,通信,150703 
2008,大分市,九州・沖縄,通信,160106 
2008,長崎市,九州・沖縄,通信,125833 
2008,那覇市,九州・沖縄,通信,143092 
2008,福岡市,九州・沖縄,通信,145318 
2008,岡山市,中国・四国,通信,140696 
2008,広島市,中国・四国,通信,144556 
2008,高松市,中国・四国,通信,156261 
2008,高知市,中国・四国,通信,160267 
2008,山口市,中国・四国,通信,148462 
2008,松江市,中国・四国,通信,149794 
2008,松山市,中国・四国,通信,145539 
2008,鳥取市,中国・四国,通信,125162 
2008,徳島市,中国・四国,通信,143431 
2008,岐阜市,中部・北陸,通信,147261 
2008,金沢市,中部・北陸,通信,160839 
2008,静岡市,中部・北陸,通信,140863 
2008,津市,中部・北陸,通信,140115 
2008,富山市,中部・北陸,通信,139305 
2008,福井市,中部・北陸,通信,142417 
2008,名古屋市,中部・北陸,通信,136075 
2008,札幌市,北海道・東北,通信,156633 
2008,山形市,北海道・東北,通信,154094 
2008,秋田市,北海道・東北,通信,138897 
2008,盛岡市,北海道・東北,通信,133013 
2008,青森市,北海道・東北,通信,133848 
2008,仙台市,北海道・東北,通信,144880 
2008,福島市,北海道・東北,通信,152692 
2008,さいたま市,関東甲信越,被服及び履物,200914 
2008,宇都宮市,関東甲信越,被服及び履物,182747 
2008,横浜市,関東甲信越,被服及び履物,187844 
2008,甲府市,関東甲信越,被服及び履物,147712 
2008,新潟市,関東甲信越,被服及び履物,150633 
2008,水戸市,関東甲信越,被服及び履物,186102 
2008,千葉市,関東甲信越,被服及び履物,161643 
2008,前橋市,関東甲信越,被服及び履物,158068 
2008,長野市,関東甲信越,被服及び履物,147046 
2008,東京都区部,関東甲信越,被服及び履物,187823 
2008,京都市,近畿,被服及び履物,142064 
2008,神戸市,近畿,被服及び履物,185955 
2008,大阪市,近畿,被服及び履物,169289 
2008,大津市,近畿,被服及び履物,159525 
2008,奈良市,近畿,被服及び履物,220704 
2008,和歌山市,近畿,被服及び履物,131864 
2008,宮崎市,九州・沖縄,被服及び履物,120492 
2008,熊本市,九州・沖縄,被服及び履物,174636 
2008,佐賀市,九州・沖縄,被服及び履物,139629 
2008,鹿児島市,九州・沖縄,被服及び履物,148365 
2008,大分市,九州・沖縄,被服及び履物,174629 
2008,長崎市,九州・沖縄,被服及び履物,170934 
2008,那覇市,九州・沖縄,被服及び履物,105794 
2008,福岡市,九州・沖縄,被服及び履物,177128 
2008,岡山市,中国・四国,被服及び履物,159519 
2008,広島市,中国・四国,被服及び履物,202911 
2008,高松市,中国・四国,被服及び履物,181088 
2008,高知市,中国・四国,被服及び履物,137611 
2008,山口市,中国・四国,被服及び履物,188681 
2008,松江市,中国・四国,被服及び履物,177101 
2008,松山市,中国・四国,被服及び履物,146430 
2008,鳥取市,中国・四国,被服及び履物,136564 
2008,徳島市,中国・四国,被服及び履物,186209 
2008,岐阜市,中部・北陸,被服及び履物,173665 
2008,金沢市,中部・北陸,被服及び履物,171928 
2008,静岡市,中部・北陸,被服及び履物,159827 
2008,津市,中部・北陸,被服及び履物,171754 
2008,富山市,中部・北陸,被服及び履物,170744 
2008,福井市,中部・北陸,被服及び履物,145883 
2008,名古屋市,中部・北陸,被服及び履物,191748 
2008,札幌市,北海道・東北,被服及び履物,152720 
2008,山形市,北海道・東北,被服及び履物,168287 
2008,秋田市,北海道・東北,被服及び履物,151970 
2008,盛岡市,北海道・東北,被服及び履物,136007 
2008,青森市,北海道・東北,被服及び履物,150233 
2008,仙台市,北海道・東北,被服及び履物,155888 
2008,福島市,北海道・東北,被服及び履物,161188 
2008,さいたま市,関東甲信越,負債,531000 
2008,宇都宮市,関東甲信越,負債,395000 
2008,横浜市,関東甲信越,負債,512000 
2008,甲府市,関東甲信越,負債,601000 
2008,新潟市,関東甲信越,負債,461000 
2008,水戸市,関東甲信越,負債,392000 
2008,千葉市,関東甲信越,負債,638000 
2008,前橋市,関東甲信越,負債,231000 
2008,長野市,関東甲信越,負債,525000 
2008,東京都区部,関東甲信越,負債,674000 
2008,京都市,近畿,負債,407000 
2008,神戸市,近畿,負債,718000 
2008,大阪市,近畿,負債,616000 
2008,大津市,近畿,負債,611000 
2008,奈良市,近畿,負債,368000 
2008,和歌山市,近畿,負債,430000 
2008,宮崎市,九州・沖縄,負債,407000 
2008,熊本市,九州・沖縄,負債,399000 
2008,佐賀市,九州・沖縄,負債,295000 
2008,鹿児島市,九州・沖縄,負債,449000 
2008,大分市,九州・沖縄,負債,358000 
2008,長崎市,九州・沖縄,負債,338000 
2008,那覇市,九州・沖縄,負債,345000 
2008,福岡市,九州・沖縄,負債,615000 
2008,岡山市,中国・四国,負債,463000 
2008,広島市,中国・四国,負債,492000 
2008,高松市,中国・四国,負債,556000 
2008,高知市,中国・四国,負債,473000 
2008,山口市,中国・四国,負債,561000 
2008,松江市,中国・四国,負債,608000 
2008,松山市,中国・四国,負債,508000 
2008,鳥取市,中国・四国,負債,476000 
2008,徳島市,中国・四国,負債,514000 
2008,岐阜市,中部・北陸,負債,393000 
2008,金沢市,中部・北陸,負債,491000 
2008,静岡市,中部・北陸,負債,586000 
2008,津市,中部・北陸,負債,830000 
2008,富山市,中部・北陸,負債,376000 
2008,福井市,中部・北陸,負債,292000 
2008,名古屋市,中部・北陸,負債,476000 
2008,札幌市,北海道・東北,負債,385000 
2008,山形市,北海道・東北,負債,507000 
2008,秋田市,北海道・東北,負債,510000 
2008,盛岡市,北海道・東北,負債,413000 
2008,青森市,北海道・東北,負債,458000 
2008,仙台市,北海道・東北,負債,518000 
2008,福島市,北海道・東北,負債,692000 
2008,さいたま市,関東甲信越,保健医療,167585 
2008,宇都宮市,関東甲信越,保健医療,158703 
2008,横浜市,関東甲信越,保健医療,155029 
2008,甲府市,関東甲信越,保健医療,158189 
2008,新潟市,関東甲信越,保健医療,137266 
2008,水戸市,関東甲信越,保健医療,145284 
2008,千葉市,関東甲信越,保健医療,129864 
2008,前橋市,関東甲信越,保健医療,142151 
2008,長野市,関東甲信越,保健医療,142390 
2008,東京都区部,関東甲信越,保健医療,173811 
2008,京都市,近畿,保健医療,134315 
2008,神戸市,近畿,保健医療,155852 
2008,大阪市,近畿,保健医療,134670 
2008,大津市,近畿,保健医療,136241 
2008,奈良市,近畿,保健医療,195473 
2008,和歌山市,近畿,保健医療,135167 
2008,宮崎市,九州・沖縄,保健医療,164847 
2008,熊本市,九州・沖縄,保健医療,145185 
2008,佐賀市,九州・沖縄,保健医療,153425 
2008,鹿児島市,九州・沖縄,保健医療,135526 
2008,大分市,九州・沖縄,保健医療,125941 
2008,長崎市,九州・沖縄,保健医療,138505 
2008,那覇市,九州・沖縄,保健医療,124676 
2008,福岡市,九州・沖縄,保健医療,163519 
2008,岡山市,中国・四国,保健医療,155983 
2008,広島市,中国・四国,保健医療,156998 
2008,高松市,中国・四国,保健医療,148191 
2008,高知市,中国・四国,保健医療,139536 
2008,山口市,中国・四国,保健医療,147569 
2008,松江市,中国・四国,保健医療,135193 
2008,松山市,中国・四国,保健医療,144048 
2008,鳥取市,中国・四国,保健医療,145110 
2008,徳島市,中国・四国,保健医療,166114 
2008,岐阜市,中部・北陸,保健医療,159156 
2008,金沢市,中部・北陸,保健医療,172389 
2008,静岡市,中部・北陸,保健医療,156410 
2008,津市,中部・北陸,保健医療,187599 
2008,富山市,中部・北陸,保健医療,114740 
2008,福井市,中部・北陸,保健医療,186368 
2008,名古屋市,中部・北陸,保健医療,147008 
2008,札幌市,北海道・東北,保健医療,131587 
2008,山形市,北海道・東北,保健医療,160308 
2008,秋田市,北海道・東北,保健医療,144775 
2008,盛岡市,北海道・東北,保健医療,161626 
2008,青森市,北海道・東北,保健医療,128845 
2008,仙台市,北海道・東北,保健医療,144688 
2008,福島市,北海道・東北,保健医療,127833 
2009,さいたま市,関東甲信越,その他の消費支出,692688 
2009,宇都宮市,関東甲信越,その他の消費支出,687214 
2009,横浜市,関東甲信越,その他の消費支出,730248 
2009,甲府市,関東甲信越,その他の消費支出,796034 
2009,新潟市,関東甲信越,その他の消費支出,747865 
2009,水戸市,関東甲信越,その他の消費支出,872595 
2009,千葉市,関東甲信越,その他の消費支出,727900 
2009,前橋市,関東甲信越,その他の消費支出,755370 
2009,長野市,関東甲信越,その他の消費支出,906995 
2009,東京都区部,関東甲信越,その他の消費支出,683707 
2009,京都市,近畿,その他の消費支出,584888 
2009,神戸市,近畿,その他の消費支出,539790 
2009,大阪市,近畿,その他の消費支出,636542 
2009,大津市,近畿,その他の消費支出,719364 
2009,奈良市,近畿,その他の消費支出,705444 
2009,和歌山市,近畿,その他の消費支出,668732 
2009,宮崎市,九州・沖縄,その他の消費支出,568965 
2009,熊本市,九州・沖縄,その他の消費支出,676766 
2009,佐賀市,九州・沖縄,その他の消費支出,956825 
2009,鹿児島市,九州・沖縄,その他の消費支出,824245 
2009,大分市,九州・沖縄,その他の消費支出,743226 
2009,長崎市,九州・沖縄,その他の消費支出,716149 
2009,那覇市,九州・沖縄,その他の消費支出,715325 
